id,content,question_type,answer_data,work_id,difficulty,explanation,created_by,is_public,is_ai_generated,usage_count,correct_rate,average_time,created_at,updated_at
5705f168-8e8b-476e-9ad6-dec8e8bab47b,Tính phi hư cấu trong đoạn trích Nhật kí Đặng Thùy Trâm được thể hiện ở yếu tố nào?,multiple_choice,"{""correct"":""Những sự kiện có thực (về thời gian, địa điểm,...)"",""options"":[""Những sự kiện có thực (về thời gian, địa điểm,...)"",""Tác giả được trực tiếp tham gia"",""Câu chuyện mang tính gần gũi"",""Tất cả các đáp án trên""]}",65262612-a189-4ffc-81ce-ba0295a1315d,Trung bình,"Tính phi hư cấu được thể hiện ở những sự kiện có thực (về thời gian, địa điểm,...) mà người viết đã trực tiếp tham gia và chứng kiến. Trong đoạn trích Nhật kí Đặng Thùy Trâm, tất cả các sự kiện được ghi chép đều có thực và có tính xác thực cao.",,FALSE,FALSE,0,0,0,2026-01-04 13:14:33.43137+00,2026-01-04 13:14:33.43137+00
6934acaa-8a61-49ee-8e54-665d328bd4df,Ý nào sau đây đúng khi nói về tác giả Đặng Thùy Trâm?,multiple_choice,"{""correct"":""Tất cả các đáp án trên"",""options"":[""Năm 2006, Đặng Thùy Trâm được Chủ tịch nước Trần Đức Lương truy tặng danh hiệu Anh hùng Lực lượng vũ trang nhân dân"",""Tên tác giả được đặt cho nhiều công trình"",""Bộ phim Đừng đốt do Đặng Nhật Minh làm đạo diễn được dựng lên từ Nhật ký Đặng Thùy Trâm"",""Tất cả các đáp án trên""]}",65262612-a189-4ffc-81ce-ba0295a1315d,Khó,"Năm 2006, Đặng Thùy Trâm được Chủ tịch nước Trần Đức Lương truy tặng danh hiệu Anh hùng Lực lượng vũ trang nhân dân. Tên tác giả được đặt cho nhiều công trình như trạm xá tại thôn Nga Mân, xã Phổ Cường, thị xã Đức Phổ, tỉnh Quảng Ngãi; bệnh viện đa khoa khu vực Đặng Thùy Trâm tại thị xã Đức Phổ, tỉnh Quảng Ngãi; ngõ 477 Hoàng Quốc Việt tại Hà Nội. Bộ phim Đừng đốt do Đặng Nhật Minh làm đạo diễn được dựng lên từ Nhật ký Đặng Thùy Trâm.",,FALSE,FALSE,0,0,0,2026-01-04 13:14:33.43137+00,2026-01-04 13:14:33.43137+00
760b96a0-ca81-4d04-912d-3b3d06b233c0,Đặng Thùy Trâm hi sinh năm bao nhiêu tuổi?,multiple_choice,"{""correct"":""28"",""options"":[""26"",""27"",""28"",""29""]}",65262612-a189-4ffc-81ce-ba0295a1315d,Trung bình,"Ngày 22 tháng 6 năm 1970, trong một chuyến công tác từ vùng núi Ba Tơ về đồng bằng, Đặng Thùy Trâm bị địch phục kích và hy sinh khi chưa đầy 28 tuổi đời, 2 tuổi Đảng và 3 năm tuổi nghề",,FALSE,FALSE,0,0,0,2026-01-04 13:14:33.43137+00,2026-01-04 13:14:33.43137+00
85bc6a16-10bc-47d5-871d-d500348404b6,Tác phẩm Nhật kí Đặng Thùy Trâm được tác giả viết trong bao lâu?,multiple_choice,"{""correct"":""1968 - 1970"",""options"":[""1968 - 1970"",""1969 - 1971"",""1970 -1972"",""1971- 1973""]}",65262612-a189-4ffc-81ce-ba0295a1315d,Dễ,Nhật kí Đặng Thùy Trâm là tập nhật kí được nữ bác sĩ Đặng Thùy Trâm viết từ năm 1968 đến 1970,,FALSE,FALSE,0,0,0,2026-01-04 13:14:33.43137+00,2026-01-04 13:14:33.43137+00
a59fe082-813c-4412-a7f1-2186300304fb,Nội dung của tập Nhật kí Đặng Thùy Trâm là?,multiple_choice,"{""correct"":""Tất cả các đáp án trên"",""options"":[""Là những ghi chép chân thực về cuộc sống hàng ngày của bản thân và đồng đội ở nơi tuyến đầu chống đế quốc Mỹ"",""Là những trang viết về nỗi đau của dân tộc Việt Nam trong chiến tranh"",""Là tiếng nói thể hiện khát khao cháy bỏng ngày đất nước hòa bình để được trở về với Hà Nội thân yêu"",""Tất cả các đáp án trên""]}",65262612-a189-4ffc-81ce-ba0295a1315d,Trung bình,"Tác phẩm là những ghi chép chân thực về cuộc sống hàng ngày của bản thân và đồng đội ở nơi tuyến đầu chống đế quốc Mỹ, về nỗi đau của dân tộc Việt Nam trong chiến tranh và cả khát khao cháy bỏng ngày đất nước hòa bình để chị được trở về với Hà Nội thân yêu.",,FALSE,FALSE,0,0,0,2026-01-04 13:14:33.43137+00,2026-01-04 13:14:33.43137+00
b9ebcdab-7405-451d-8515-444c911ac786,Đặc sắc nghệ thuật của tác phẩm là:,multiple_choice,"{""correct"":""Tất cả đáp án trên"",""options"":[""Được viết bằng ngôn ngữ giản dị, mộc mạc, chân thành, giàu cảm xúc"",""Sử dụng nhiều hình ảnh, biểu tượng giàu sức gợi"",""Giọng văn của tác giả lúc sôi nổi, lúc bi thương, lúc lại da diết, thể hiện rõ ràng những cảm xúc của mình"",""Tất cả đáp án trên""]}",65262612-a189-4ffc-81ce-ba0295a1315d,Trung bình,"Đặc sắc nghệ thuật của tác phẩm bao gồm: cuốn nhật kí được viết bằng ngôn ngữ giản dị, mộc mạc, chân thành, giàu cảm xúc; sử dụng nhiều hình ảnh, biểu tượng giàu sức gợi; giọng văn của tác giả lúc sôi nổi, lúc bi thương, lúc lại da diết, thể hiện rõ ràng những cảm xúc của mình.",,FALSE,FALSE,0,0,0,2026-01-04 13:14:33.43137+00,2026-01-04 13:14:33.43137+00
c55f9a60-10b7-4d7d-9b3f-07733689219e,Tác giả có suy nghĩ và ước mơ gì?,multiple_choice,"{""correct"":""Tiếc nuối tuổi thanh xuân trôi qua quá nhanh; ước mơ đánh thắng giặc Mỹ, giành lại độc lập, tự do cho đất nước"",""options"":[""Tiếc nuối tuổi thanh xuân trôi qua quá nhanh; ước mơ được quay trở về quê hương"",""Tiếc nuối tuổi thanh xuân trôi qua quá nhanh; ước mơ đánh thắng giặc Mỹ, giành lại độc lập, tự do cho đất nước"",""Tiếc nuối tình yêu đầu đời; ước mơ đánh thắng giặc Mỹ, giành lại độc lập, tự do cho đất nước"",""Đáp án khác""]}",65262612-a189-4ffc-81ce-ba0295a1315d,Khó,"Tác giả tiếc nuối tuổi thanh xuân trôi qua quá nhanh nhưng rồi cô đã suy nghĩ lại rằng hoàn cảnh bây giờ phải gác bỏ lại những ước mơ của bản thân. Ước mơ của tác giả là đánh thắng giặc Mỹ, giành lại độc lập, tự do cho đất nước. Điều này thể hiện lối sống, lý tưởng cao đẹp của tác giả.",,FALSE,FALSE,0,0,0,2026-01-04 13:14:33.43137+00,2026-01-04 13:14:33.43137+00
c8fa0dc2-14c9-45bb-8dc3-e3756d185f9e,Ý nghĩa của yếu tố phi hư cấu trong văn bản là gì?,multiple_choice,"{""correct"":""A và B đúng"",""options"":[""Câu chuyện trở nên chân thực, gần gũi"",""Bảo đảm tính xác thực trong việc ghi chép những sự kiện, nhân vật của đời sống"",""Khiến người đọc thêm đồng cảm với tác giả"",""A và B đúng""]}",65262612-a189-4ffc-81ce-ba0295a1315d,Khó,"Ý nghĩa của việc sử dụng tính phi hư cấu là giúp câu chuyện trở nên chân thực, gần gũi và bảo đảm tính xác thực trong việc ghi chép những sự kiện, nhân vật của đời sống.",,FALSE,FALSE,0,0,0,2026-01-04 13:14:33.43137+00,2026-01-04 13:14:33.43137+00
dd33457b-7e0f-4326-9819-5927e11438d2,"Đâu là yếu tố, chi tiết có thực được đề cập trong văn bản?",multiple_choice,"{""correct"":""Tất cả các đáp án trên"",""options"":[""Nhân vật: Thuận, Liên,.."",""Ngày 20/7/1968, ngày 1/1/1970...."",""Trải nghiệm, cảm nhận của tác giả"",""Tất cả các đáp án trên""]}",65262612-a189-4ffc-81ce-ba0295a1315d,Dễ,"Những sự kiện được ghi chép đều có ngày tháng cụ thể: ngày 20/7/1968, ngày 1/1/1970.... Các nhân vật như Thuận, Liên đều là nhân vật có thực. Tập Nhật kí Đặng Thùy Trâm đã ghi lại những trải nghiệm, cảm nhận của chị trong quá trình hoạt động cách mạng kháng chiến chống Mỹ.",,FALSE,FALSE,0,0,0,2026-01-04 13:14:33.43137+00,2026-01-04 13:14:33.43137+00
0b923863-4f78-4af6-b88a-1f3caeb6e4f0,Tác giả sinh ra và lớn lên trong gia đình như thế nào?,multiple_choice,"{""correct"":""Gia đình có truyền thống âm nhạc"",""options"":[""Gia đình có truyền thống Nho học"",""Gia đình có truyền thống buôn bán"",""Gia đình có truyền thống âm nhạc"",""Gia đình có truyền thống văn học""]}",65262612-a189-4ffc-81ce-ba0295a1315d,Trung bình,Tác giả sinh ra và lớn lên trong một gia đình có truyền thống âm nhạc,,FALSE,FALSE,0,0,0,2026-01-04 13:17:34.674831+00,2026-01-04 13:17:34.674831+00
13a00007-d3ef-49cb-a9be-b9e185dc6749,Chuyện xảy ra vào giai đoạn nào?,multiple_choice,"{""correct"":""Những năm 2000 trở về trước"",""options"":[""Những năm 1900 trở về trước"",""Những năm 2000 trở về trước"",""Những năm 2000 đến hiện nay"",""Đáp án khác""]}",65262612-a189-4ffc-81ce-ba0295a1315d,Trung bình,"Chuyện xảy ra vào giai đoạn những năm 2000 trở về trước, khi nhà giàn không được kiến cố, chưa được tiện nghi, hiện đại như bây giờ đã phải chống chọi liên tiếp với các cơn bão trên sóng biển.",,FALSE,FALSE,0,0,0,2026-01-04 13:17:34.674831+00,2026-01-04 13:17:34.674831+00
32531442-17bd-4595-bc08-531976fc154d,Tác giả bày tỏ thái độ và cảm xúc như thế nào ở phần cuối?,multiple_choice,"{""correct"":""Khâm phục, ngưỡng mộ"",""options"":[""Yêu mến, ngưỡng mộ"",""Khâm phục, ngưỡng mộ"",""Ngạc nhiên, xúc động"",""Tất cả các đáp án trên""]}",3449e1e0-1252-4cb5-a61e-794171209ee7,Trung bình,"Tác giả vô cùng khâm phục, ngưỡng mộ trước tài năng, sức mạnh của những chiến sĩ nhà giàn khi có thể xây dựng được hệ thống nhà giàn, cắm được hệ thống cọc trụ vững, kiên cố xuống biển sâu. Tác giả cũng thể hiện sự kính trọng, yêu mến, tự hào trước lý tưởng cao đẹp của các chiến sĩ cũng như niềm tin tưởng vào tương lai tươi sáng.",,FALSE,FALSE,0,0,0,2026-01-04 13:17:34.674831+00,2026-01-04 13:17:34.674831+00
41cfe522-8981-460b-9b02-875a1088c133,"Chi tiết nào dưới đây cho thấy sự hy sinh của cán bộ, chiến sĩ",multiple_choice,"{""correct"":""Tất cả các đáp án trên"",""options"":[""Mười bốn cán bộ chiến sĩ nhà giàn đã hi sinh trong một số trận bão"",""Nhà đổ, liệt sĩ Thượng úy Nguyễn Hữu Quang, chủ nhiệm chính trị giàn 1:3 bơi nhiều ngày trên biển.... nhường miếng lương khô cuối cùng cho đồng đội"",""Liệt sĩ đại úy Vũ Quang Chương, chỉ huy nhà giàn 2A Phúc Nguyên... bình tĩnh chỉ huy bộ đội"",""Tất cả các đáp án trên""]}",3449e1e0-1252-4cb5-a61e-794171209ee7,Khó,"Những chi tiết về sự hi sinh của cán bộ, chiến sĩ bao gồm: Mười bốn cán bộ chiến sĩ nhà giàn đã hi sinh trong một số trận bão; Nhà đổ, liệt sĩ Thượng úy Nguyễn Hữu Quang, chủ nhiệm chính trị giàn 1:3 bơi nhiều ngày trên biển.... nhường miếng lương khô cuối cùng cho đồng đội; Liệt sĩ đại úy Vũ Quang Chương, chỉ huy nhà giàn 2A Phúc Nguyên... bình tĩnh chỉ huy bộ đội. Thể hiện vẻ đẹp của những người chiến sĩ: tình cảm đồng đội keo sơn, gắn bó và tinh thần trách nhiệm cao.",,FALSE,FALSE,0,0,0,2026-01-04 13:17:34.674831+00,2026-01-04 13:17:34.674831+00
6e80caa1-4b44-4b17-a1f9-5828e378953f,Phóng sự Khúc tráng ca nhà giàn viết về vấn đề gì?,multiple_choice,"{""correct"":""Tất cả các đáp án trên"",""options"":[""Viết về sự thay đổi của ba thế hệ nhà giàn theo thời gian"",""Thể hiện cuộc sống gian khổ, nhiều mất mát, hy sinh của các cán bộ ở quần đảo Trường Sa"",""Ca ngợi sự hi sinh, cống hiến của những cán bộ chiến sĩ trước những khó khăn dữ dội của biển cả"",""Tất cả các đáp án trên""]}",3449e1e0-1252-4cb5-a61e-794171209ee7,Trung bình,"Phóng sự Khúc tráng ca nhà giàn viết về sự thay đổi của ba thế hệ nhà giàn theo thời gian. Đồng thời, thể hiện cuộc sống gian khổ, nhiều mất mát, hy sinh của các cán bộ ở quần đảo Trường Sa qua đó ca ngợi sự hi sinh, cống hiến của những cán bộ chiến sĩ trước những khó khăn dữ dội của biển cả.",,FALSE,FALSE,0,0,0,2026-01-04 13:17:34.674831+00,2026-01-04 13:17:34.674831+00
7e5d1cdd-dc46-4e50-b343-9ca45556ff20,Giá trị ẩn trong đảo chìm là gì?,multiple_choice,"{""correct"":""A và B đúng"",""options"":[""Tạo nên thống móng vững chắc, chằng chịt để xây những thành phố lớn nổi, những sân bay trên biển"",""Chỉ dấu của dầu khí vô vàn, là nguồn tài nguyên quý giá"",""Là địa điểm tốt để phát triển du lịch"",""A và B đúng""]}",3449e1e0-1252-4cb5-a61e-794171209ee7,Khó,"Đối với các nước phát triển như Nhật Bản thì đảo chìm quý giá như kim cương. Giá trị của đảo chìm bao gồm: Tạo nên thống móng vững chắc, chằng chịt để xây những thành phố lớn nổi, những sân bay trên biển và chỉ dấu của dầu khí vô vàn, là nguồn tài nguyên quý giá.",,FALSE,FALSE,0,0,0,2026-01-04 13:17:34.674831+00,2026-01-04 13:17:34.674831+00
887d123e-169b-40d2-9796-53418e10c15a,Nội dung của phần 2 là gì?,multiple_choice,"{""correct"":""Sự hi sinh của những cán bộ chiến sĩ khi thực hiện nhiệm vụ ở biển cả dữ dội"",""options"":[""Vẻ đẹp thiên nhiên nơi đây"",""Hành trình thực hiện nhiệm vụ"",""Sự hi sinh của những cán bộ chiến sĩ khi thực hiện nhiệm vụ ở biển cả dữ dội"",""A và B đúng""]}",3449e1e0-1252-4cb5-a61e-794171209ee7,Trung bình,Nội dung phần 2: Sự hi sinh của những cán bộ chiến sĩ khi thực hiện nhiệm vụ ở biển cả dữ dội,,FALSE,FALSE,0,0,0,2026-01-04 13:17:34.674831+00,2026-01-04 13:17:34.674831+00
8c825739-e912-4ea4-9c76-7a835da3f16f,Tác giả Xuân Ba sinh năm bao nhiêu?,multiple_choice,"{""correct"":""1954"",""options"":[""1953"",""1954"",""1955"",""1956""]}",3449e1e0-1252-4cb5-a61e-794171209ee7,Dễ,Tác giả Xuân Ba sinh năm 1954,,FALSE,FALSE,0,0,0,2026-01-04 13:17:34.674831+00,2026-01-04 13:17:34.674831+00
92d4b915-83e8-4dc8-8725-1cfeed30b289,Phong cách sáng tác của tác giả là gì?,multiple_choice,"{""correct"":""Mang hướng độc diễn"",""options"":[""Mang hướng độc diễn"",""Mang hướng thực tế"",""Mang hướng phi thực tế"",""Tất cả các đáp án trên""]}",,Khó,Phong cách sáng tác của tác giả Xuân Ba mang hướng độc diễn,,FALSE,FALSE,0,0,0,2026-01-04 13:17:34.674831+00,2026-01-04 13:17:34.674831+00
94c84405-58ce-4da7-8d54-930bc9daf341,Tác phẩm nào dưới đây là của tác giả Xuân Ba,multiple_choice,"{""correct"":""Tất cả các đáp án trên"",""options"":[""Vẫn phải tin vào những giọt nước mắt"",""Khang khác mây thường"",""Chuyện buồn kể muộn"",""Tất cả các đáp án trên""]}",3449e1e0-1252-4cb5-a61e-794171209ee7,Dễ,"Tác phẩm nổi tiếng của tác giả Xuân Ba bao gồm: Vẫn phải tin vào những giọt nước mắt (1995), Khang khác mây thường (2004), Chuyện buồn kể muộn (2005)....",,FALSE,FALSE,0,0,0,2026-01-04 13:17:34.674831+00,2026-01-04 13:17:34.674831+00
9e60f3fb-5b47-4ffc-b7f8-b890761d2aa2,Ý nghĩa của việc sử dụng các yếu tố phi hư cấu trong văn bản là gì?,multiple_choice,"{""correct"":""A và B đúng"",""options"":[""Cung cấp cho người đọc những bằng chứng xác thực"",""Bảo đảm tính xác thực trong việc ghi chép những sự kiện, nhân vật của đời sống"",""Thể hiện quan điểm của tác giả"",""A và B đúng""]}",3449e1e0-1252-4cb5-a61e-794171209ee7,Khó,"Ý nghĩa của việc sử dụng tính phi hư cấu: Cung cấp cho người đọc những bằng chứng xác thực, cụ thể để họ có thể đánh giá đúng người và sự việc mà họ quan tâm, theo dõi; Bảo đảm tính xác thực trong việc ghi chép những sự kiện, nhân vật của đời sống.",,FALSE,FALSE,0,0,0,2026-01-04 13:17:34.674831+00,2026-01-04 13:17:34.674831+00
abcb1c46-d72b-4462-b240-ec5072a5405a,Khu vực Ba Kè có gì đặc biệt?,multiple_choice,"{""correct"":""Đủ sức tạo thành thế trận giữ chủ quyền đất nước những khoảng san hô quý giá mà tiềm ẩn quanh đó là mỏ dầu, túi khí"",""options"":[""Đủ sức tạo thành thế trận giữ chủ quyền đất nước những khoảng san hô quý giá mà tiềm ẩn quanh đó là mỏ dầu, túi khí"",""Tạo công ăn việc làm cho người dân quanh đó"",""Là khu vực sảy ra nhiều tranh chấp"",""Tất cả các đáp án trên""]}",3449e1e0-1252-4cb5-a61e-794171209ee7,Trung bình,"Khu vực Ba Kè mặc dù không có đảo chìm nhưng có độ sâu vừa đủ để xây dựng các nhà giàn vây bọc lấy nhau, đủ sức tạo thành thế trận giữ chủ quyền đất nước những khoảng san hô quý giá mà tiềm ẩn quanh đó là mỏ dầu, túi khí.",,FALSE,FALSE,0,0,0,2026-01-04 13:17:34.674831+00,2026-01-04 13:17:34.674831+00
aedcd759-8a19-4a16-94c4-f2505be75cfe,Việc kết hợp thủ pháp miêu tả với trần thuật để kể về lịch sử ba thế hệ nhà giàn của văn bản nhằm mục đích gì?,multiple_choice,"{""correct"":""Tất cả đáp án trên"",""options"":[""Giúp việc miêu tả sự kiện và nhân vật trong phóng sự hiện lên sinh động"",""Góp phần thể hiện vẻ đẹp của những chiến sĩ biển khơi"",""Thể hiện sự khâm phục của tác giả"",""Tất cả đáp án trên""]}",3449e1e0-1252-4cb5-a61e-794171209ee7,Khó,"Việc kết hợp thủ pháp miêu tả với trần thuật nhằm: Giúp việc miêu tả sự kiện và nhân vật trong phóng sự hiện lên sinh động bằng cách kể lại quá trình hình thành, phát triển của ba thế hệ nhà giàn; Góp phần thể hiện vẻ đẹp của những chiến sĩ biển khơi thông qua hình ảnh các chiến sĩ vẫn thay phiên nhau canh giữ biển đảo, từ thế hệ này sang thế hệ khác.",,FALSE,FALSE,0,0,0,2026-01-04 13:17:34.674831+00,2026-01-04 13:17:34.674831+00
b0e89517-5ae0-41ed-82f5-5972c0801e13,Tác giả Xuân Ba quê ở đâu?,multiple_choice,"{""correct"":""Thanh Hóa"",""options"":[""Thanh Hóa"",""Nghệ An"",""Hà Nội"",""Huế""]}",3449e1e0-1252-4cb5-a61e-794171209ee7,Dễ,Tác giả Xuân Ba quê ở Thanh Hóa,,FALSE,FALSE,0,0,0,2026-01-04 13:17:34.674831+00,2026-01-04 13:17:34.674831+00
e47d8b91-15ae-4cb4-b0ab-463c69795ba2,Chuyến đi diễn ra trong bối cảnh như thế nào?,multiple_choice,"{""correct"":""Thời gian: khi bầu trời còn là màn đêm, không gian: trên tàu"",""options"":[""Thời gian: đêm khuya, không gian: trên tàu"",""Thời gian: khi bầu trời còn là màn đêm, không gian: trên tàu"",""Thời gian: chiều tà, không gian: trên bờ biển"",""Thời gian và không gian không xác định""]}",3449e1e0-1252-4cb5-a61e-794171209ee7,Trung bình,"Bối cảnh chuyến đi: Thời gian là bốn giờ sáng khi bầu trời còn là màn đêm, không gian là trên tàu giữa biển khơi",,FALSE,FALSE,0,0,0,2026-01-04 13:17:34.674831+00,2026-01-04 13:17:34.674831+00
0984a02b-316f-4488-a9d9-cfce594d8f83,Văn bản kể lại sự kiện gì?,multiple_choice,"{""correct"":""Trước giờ nổ súng ở chiến trường Điện Biên Phủ năm 1954, Đại tướng Võ Nguyên Giáp quyết định thay đổi phương châm tác chiến sau khi đã nắm rõ tình hình thực địa"",""options"":[""Trước giờ nổ súng ở chiến trường Điện Biên Phủ năm 1954, Hồ Chủ Tịch quyết định thay đổi phương châm tác chiến sau khi đã nắm rõ tình hình thực địa"",""Trước giờ nổ súng ở chiến trường Điện Biên Phủ năm 1954, Đại tướng Võ Nguyên Giáp quyết định thay đổi phương châm tác chiến sau khi đã nắm rõ tình hình thực địa"",""Sau giờ nổ súng ở chiến trường Điện Biên Phủ năm 1954, Đại tướng Võ Nguyên Giáp quyết định thay đổi phương châm tác chiến sau khi đã nắm rõ tình hình thực địa"",""Đáp án khác""]}",513272a1-c3ab-4a55-ab56-4c001ccf3a62,Trung bình,"Văn bản kể lại sự kiện: Trước giờ nổ súng ở chiến trường Điện Biên Phủ năm 1954, Đại tướng Võ Nguyên Giáp quyết định thay đổi phương châm tác chiến sau khi đã nắm rõ tình hình thực địa. Điều này được ông cho là Quyết định khó khăn nhất trong cuộc đời cầm quân của mình.",,FALSE,FALSE,0,0,0,2026-01-04 13:20:31.970891+00,2026-01-04 13:20:31.970891+00
318df827-79c0-4e38-8a24-b6fec81fa258,Nguyên tắc cao nhất trong đánh địch được Đại tướng nhấn mạnh là gì?,multiple_choice,"{""correct"":""Đánh chắc thắng chắc"",""options"":[""Đánh nhanh thắng nhanh"",""Đánh chắc thắng chắc"",""Đánh nhanh thắng chắc"",""Đáp án khác""]}",513272a1-c3ab-4a55-ab56-4c001ccf3a62,Trung bình,Nguyên tắc cao nhất trong đánh địch được Đại tướng nhấn mạnh là đánh chắc thắng. Điều này thể hiện tầm quan trọng của chiến dịch Điện Biên Phủ: trận chiến phải đánh chắc chắn thắng.,,FALSE,FALSE,0,0,0,2026-01-04 13:20:31.970891+00,2026-01-04 13:20:31.970891+00
390f7f8c-0cc5-4151-96cb-351422b2ada5,Ý nào sau đây đúng khi nói về tác giả:,multiple_choice,"{""correct"":""Tất cả các đáp án trên"",""options"":[""Tháng 8/1945, Đại tướng Võ Nguyên Giáp là Ủy viên Ủy ban Quân sự Bắc kì đồng thời là thành viên Ủy ban Khởi nghĩa toàn quốc."",""1951-1982, Võ Nguyên Giáp là Ủy viên Bộ chính trị Đảng Cộng sản Việt Nam"",""1978-1992, là Phó thủ tướng nước Cộng hòa xã hội chủ nghĩa Việt Nam"",""Tất cả các đáp án trên""]}",513272a1-c3ab-4a55-ab56-4c001ccf3a62,Khó,"Tất cả các thông tin đều đúng: Tháng 8/1945, Đại tướng Võ Nguyên Giáp là Ủy viên Ủy ban Quân sự Bắc kì đồng thời là thành viên Ủy ban Khởi nghĩa toàn quốc; 1951-1982, là Ủy viên Bộ chính trị Đảng Cộng sản Việt Nam; 1946-1980, là Bộ trưởng Bộ Quốc phòng; 1978-1992, là Phó thủ tướng nước Cộng hòa xã hội chủ nghĩa Việt Nam.",,FALSE,FALSE,0,0,0,2026-01-04 13:20:31.970891+00,2026-01-04 13:20:31.970891+00
39962fe0-c2a3-4a97-b6e8-5279f70819d7,Văn bản được trích trong tác phẩm nào?,multiple_choice,"{""correct"":""Hồi kí Điện Biên Phủ- điểm hẹn lịch sử"",""options"":[""Từ nhân dân mà ra"",""Điện Biên Phủ"",""Hồi kí Điện Biên Phủ- điểm hẹn lịch sử"",""Những năm tháng không thể nào quên""]}",513272a1-c3ab-4a55-ab56-4c001ccf3a62,Dễ,Văn bản Quyết định khó khăn nhất được trích trong tác phẩm Hồi kí Điện Biên Phủ- điểm hẹn lịch sử,,FALSE,FALSE,0,0,0,2026-01-04 13:20:31.970891+00,2026-01-04 13:20:31.970891+00
41f165de-048b-4de6-998e-9e1ce2ed4589,Vì sao Đại tướng quyết định thay đổi phương châm tác chiến?,multiple_choice,"{""correct"":""A và B đúng"",""options"":[""Tình hình của địch có sự thay đổi"",""Nhận ra ba khó khăn của bộ đội ta đang phải đối mặt"",""Vì phương châm trước đã bị địch bắt bài"",""A và B đúng""]}",513272a1-c3ab-4a55-ab56-4c001ccf3a62,Khó,"Đại tướng quyết định thay đổi phương châm tác chiến vì: Tình hình của địch có sự thay đổi (trở thành tập đoàn cứ điểm phòng ngự kiên cố, không còn trong trạng thái lâm thời phòng ngự) và nhận ra ba khó khăn của bộ đội ta đang phải đối mặt. Vì vậy quyết định ra lệnh hoãn cuộc tiến công, thu quân về vị trí tập kết, chuẩn bị lại theo phương châm đánh chắc tiến chắc.",,FALSE,FALSE,0,0,0,2026-01-04 13:20:31.970891+00,2026-01-04 13:20:31.970891+00
53887413-eaf4-46d5-8aed-cd6d8b8bfa4d,Tác giả Võ Nguyên Giáp có bí danh là gì?,multiple_choice,"{""correct"":""Văn"",""options"":[""Giáp"",""Văn"",""Võ"",""Nguyên""]}",513272a1-c3ab-4a55-ab56-4c001ccf3a62,Dễ,"Tên khai sinh của tác giả là Võ Giáp, bí danh là Văn",,FALSE,FALSE,0,0,0,2026-01-04 13:20:31.970891+00,2026-01-04 13:20:31.970891+00
5967d006-cff1-4d5a-a128-96cf67272af1,Chủ đề sáng tác của tác giả là gì?,multiple_choice,"{""correct"":""Xoay quanh thể loại hồi kí viết về đề tài trong chiến tranh và kháng chiến"",""options"":[""Mang hướng độc diễn"",""Xoay quanh thể loại tiểu thuyết viết về đề tài trong chiến tranh và kháng chiến"",""Xoay quanh thể loại hồi kí viết về đề tài trong chiến tranh và kháng chiến"",""Tất cả các đáp án trên""]}",513272a1-c3ab-4a55-ab56-4c001ccf3a62,Trung bình,Chủ đề sáng tác của tác giả Võ Nguyên Giáp xoay quanh thể loại hồi kí viết về đề tài trong chiến tranh và kháng chiến,,FALSE,FALSE,0,0,0,2026-01-04 13:20:31.970891+00,2026-01-04 13:20:31.970891+00
5b01b2ab-99bf-4a6e-9e57-5e0af955ed6c,Võ Nguyên Giáp xuất thân trong một gia đình như thế nào?,multiple_choice,"{""correct"":""Gia đình nhà Nho"",""options"":[""Gia đình nông dân"",""Gia đình nhà Nho"",""Gia đình thương nhân"",""Gia đình tư sản""]}",513272a1-c3ab-4a55-ab56-4c001ccf3a62,Dễ,Tác giả Võ Nguyên Giáp xuất thân từ một gia đình nhà Nho,,FALSE,FALSE,0,0,0,2026-01-04 13:20:31.970891+00,2026-01-04 13:20:31.970891+00
7b7d7aac-eb20-4b11-ae39-9776ebb9ffee,Tác phẩm nào dưới đây là của tác giả Võ Nguyên Giáp?,multiple_choice,"{""correct"":""Tất cả các đáp án trên"",""options"":[""Những chặng đường lịch sử"",""Tổng hành dinh trong mùa xuân toàn thắng"",""Đội quân giải phóng"",""Tất cả các đáp án trên""]}",513272a1-c3ab-4a55-ab56-4c001ccf3a62,Dễ,"Các tác phẩm nổi tiếng của tác giả Võ Nguyên Giáp bao gồm: Những chặng đường lịch sử, Tổng hành dinh trong mùa xuân toàn thắng, Đội quân giải phóng...",,FALSE,FALSE,0,0,0,2026-01-04 13:20:31.970891+00,2026-01-04 13:20:31.970891+00
